"","name","imports","weights","datasource","Confidence"
"1","Proteasome.POMP","Novel Genes.CD2BP2",503,"experimental","High"
"2","Proteasome.PSMA1","Novel Genes.PPP2R5E",900,"database","Medium"
"3","Proteasome.PSMA1","Novel Genes.EXOSC5",417,"experimental","Medium"
"4","Proteasome.PSMA1","Novel Genes.EXOSC4",417,"experimental","Medium"
"5","Proteasome.PSMA1","Novel Genes.PPP2CB",900,"database","Medium"
"6","Proteasome.PSMA1","Novel Genes.RPS27A",900,"database","Medium"
"7","Proteasome.PSMA1","Novel Genes.UBB",900,"database","Medium"
"8","Proteasome.PSMA1","Novel Genes.NFKBIB",900,"database","Medium"
"9","Proteasome.PSMA1","Novel Genes.RELA",900,"database","Medium"
"10","Proteasome.PSMA1","Novel Genes.PLK1",900,"database","Medium"
"11","Proteasome.PSMA1","Novel Genes.PTMA",503,"experimental","Medium"
"12","Proteasome.PSMA1","Novel Genes.CCNE1",900,"database","Medium"
"13","Proteasome.PSMA1","Novel Genes.GTSE1",900,"database","Medium"
"14","Proteasome.PSMA1","Novel Genes.SUFU",900,"database","Medium"
"15","Proteasome.PSMA1","Novel Genes.BUB1B",900,"database","Medium"
"16","Proteasome.PSMA1","Novel Genes.GMNN",900,"database","Medium"
"17","Proteasome.PSMA1","Novel Genes.UBC",900,"database","Medium"
"18","Proteasome.PSMA1","Novel Genes.PPP2R5A",900,"database","Medium"
"19","Proteasome.PSMA1","Novel Genes.CFTR",900,"database","Medium"
"20","Proteasome.PSMA1","Novel Genes.NFKBIE",900,"database","Medium"
"21","Proteasome.PSMA1","Novel Genes.SPRED2",900,"database","Medium"
"22","Proteasome.PSMA1","Novel Genes.PPIL3",503,"experimental","Medium"
"23","Proteasome.PSMA1","Novel Genes.PPL",417,"experimental","Medium"
"24","Proteasome.PSMA1","Novel Genes.ZRANB2",432,"experimental","Medium"
"25","Proteasome.PSMA1","Novel Genes.ZNF526",503,"experimental","Medium"
"26","Proteasome.PSMA1","Novel Genes.TNFRSF11A",900,"database","Medium"
"27","Proteasome.PSMA1","Novel Genes.PRICKLE1",900,"database","Medium"
"28","Proteasome.PSMA1","Novel Genes.SPOP",900,"database","Medium"
"29","Proteasome.PSMA1","Novel Genes.HECW1",900,"database","Medium"
"30","Proteasome.PSMA1","Novel Genes.OAZ3",900,"database","Medium"
"31","Proteasome.PSMA1","Spliceosome.SRSF2",424,"experimental","Medium"
"32","Proteasome.PSMA2","Novel Genes.ZC3H4",503,"experimental","High"
"33","Proteasome.PSMA2","Novel Genes.EXOSC5",417,"experimental","High"
"34","Proteasome.PSMA2","Novel Genes.YBX1",424,"experimental","High"
"35","Proteasome.PSMA2","Novel Genes.VCP",503,"experimental","High"
"36","Proteasome.PSMA2","Novel Genes.DYNC1I2",417,"experimental","High"
"37","Proteasome.PSMA2","Novel Genes.IKBKAP",417,"experimental","High"
"38","Proteasome.PSMA2","Novel Genes.ZNF24",503,"experimental","High"
"39","Proteasome.PSMA3","Novel Genes.PPP2R5E",900,"database","Medium"
"40","Proteasome.PSMA3","Novel Genes.EXOSC5",476,"experimental","Medium"
"41","Proteasome.PSMA3","Novel Genes.EXOSC4",417,"experimental","Medium"
"42","Proteasome.PSMA3","Novel Genes.VCP",417,"experimental","Medium"
"43","Proteasome.PSMA3","Novel Genes.PPP2CB",900,"database","Medium"
"44","Proteasome.PSMA3","Novel Genes.RPS27A",900,"database","Medium"
"45","Proteasome.PSMA3","Novel Genes.UBB",900,"database","Medium"
"46","Proteasome.PSMA3","Novel Genes.NFKBIB",900,"database","Medium"
"47","Proteasome.PSMA3","Novel Genes.RELA",900,"database","Medium"
"48","Proteasome.PSMA3","Novel Genes.PLK1",900,"database","Medium"
"49","Proteasome.PSMA3","Novel Genes.CCNE1",900,"database","Medium"
"50","Proteasome.PSMA3","Novel Genes.GTSE1",900,"database","Medium"
"51","Proteasome.PSMA3","Novel Genes.SUFU",900,"database","Medium"
"52","Proteasome.PSMA3","Novel Genes.BUB1B",900,"database","Medium"
"53","Proteasome.PSMA3","Novel Genes.GMNN",900,"database","Medium"
"54","Proteasome.PSMA3","Novel Genes.UBC",900,"database","Medium"
"55","Proteasome.PSMA3","Novel Genes.PPP2R5A",900,"database","Medium"
"56","Proteasome.PSMA3","Novel Genes.CFTR",900,"database","Medium"
"57","Proteasome.PSMA3","Novel Genes.BIRC5",900,"database","Medium"
"58","Proteasome.PSMA3","Novel Genes.NFKBIE",900,"database","Medium"
"59","Proteasome.PSMA3","Novel Genes.SPRED2",900,"database","Medium"
"60","Proteasome.PSMA3","Novel Genes.CDCA8",900,"database","Medium"
"61","Proteasome.PSMA3","Novel Genes.TNFRSF11A",900,"database","Medium"
"62","Proteasome.PSMA3","Novel Genes.PRICKLE1",900,"database","Medium"
"63","Proteasome.PSMA3","Novel Genes.SPOP",900,"database","Medium"
"64","Proteasome.PSMA3","Novel Genes.HECW1",900,"database","Medium"
"65","Proteasome.PSMA3","Novel Genes.OAZ3",900,"database","Medium"
"66","Proteasome.PSMA4","Novel Genes.PPP2R5E",900,"database","High"
"67","Proteasome.PSMA4","Novel Genes.EXOSC5",417,"experimental","High"
"68","Proteasome.PSMA4","Novel Genes.YBX1",424,"experimental","High"
"69","Proteasome.PSMA4","Novel Genes.EXOSC4",417,"experimental","High"
"70","Proteasome.PSMA4","Novel Genes.VCP",503,"experimental","High"
"71","Proteasome.PSMA4","Novel Genes.PPP2CB",900,"database","High"
"72","Proteasome.PSMA4","Novel Genes.RPS27A",900,"database","High"
"73","Proteasome.PSMA4","Novel Genes.UBB",900,"database","High"
"74","Proteasome.PSMA4","Novel Genes.NFKBIB",900,"database","High"
"75","Proteasome.PSMA4","Novel Genes.RELA",900,"database","High"
"76","Proteasome.PSMA4","Novel Genes.PLK1",900,"database","High"
"77","Proteasome.PSMA4","Novel Genes.CCNE1",900,"database","High"
"78","Proteasome.PSMA4","Novel Genes.GTSE1",900,"database","High"
"79","Proteasome.PSMA4","Novel Genes.SUFU",900,"database","High"
"80","Proteasome.PSMA4","Novel Genes.BUB1B",900,"database","High"
"81","Proteasome.PSMA4","Novel Genes.GMNN",900,"database","High"
"82","Proteasome.PSMA4","Novel Genes.UBC",900,"database","High"
"83","Proteasome.PSMA4","Novel Genes.PPP2R5A",900,"database","High"
"84","Proteasome.PSMA4","Novel Genes.CFTR",900,"database","High"
"85","Proteasome.PSMA4","Novel Genes.NFKBIE",900,"database","High"
"86","Proteasome.PSMA4","Novel Genes.SPRED2",900,"database","High"
"87","Proteasome.PSMA4","Novel Genes.TNFRSF11A",900,"database","High"
"88","Proteasome.PSMA4","Novel Genes.PRICKLE1",900,"database","High"
"89","Proteasome.PSMA4","Novel Genes.SPOP",900,"database","High"
"90","Proteasome.PSMA4","Novel Genes.HECW1",900,"database","High"
"91","Proteasome.PSMA4","Novel Genes.OAZ3",900,"database","High"
"92","Proteasome.PSMA5","Novel Genes.PPP2R5E",900,"database","Medium"
"93","Proteasome.PSMA5","Novel Genes.EXOSC5",417,"experimental","Medium"
"94","Proteasome.PSMA5","Novel Genes.EXOSC4",417,"experimental","Medium"
"95","Proteasome.PSMA5","Novel Genes.PPP2CB",900,"database","Medium"
"96","Proteasome.PSMA5","Novel Genes.SRXN1",439,"experimental","Medium"
"97","Proteasome.PSMA5","Novel Genes.RPS27A",900,"database","Medium"
"98","Proteasome.PSMA5","Novel Genes.UBB",900,"database","Medium"
"99","Proteasome.PSMA5","Novel Genes.NFKBIB",900,"database","Medium"
"100","Proteasome.PSMA5","Novel Genes.RELA",900,"database","Medium"
"101","Proteasome.PSMA5","Novel Genes.PLK1",900,"database","Medium"
"102","Proteasome.PSMA5","Novel Genes.DYNC1I2",417,"experimental","Medium"
"103","Proteasome.PSMA5","Novel Genes.CCNE1",900,"database","Medium"
"104","Proteasome.PSMA5","Novel Genes.GTSE1",900,"database","Medium"
"105","Proteasome.PSMA5","Novel Genes.SUFU",900,"database","Medium"
"106","Proteasome.PSMA5","Novel Genes.BUB1B",900,"database","Medium"
"107","Proteasome.PSMA5","Novel Genes.GMNN",900,"database","Medium"
